,pdb,pdb_id_wchains,initial_deposition_date,boltz2_cutoff,type,method,model_id,DockQ,fnat,iRMSD,LRMSD,ifpae_norm_ag,ifpae_norm_avg,ifplddt_ag,ifplddt_avg,PdockQ2 Antigen,PdockQ2_avg,pTM,ipTM,actifpTM,model_confidence,AntiConf,DockQ_category,CAPRI,rank1,rank5
3355,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_18,0.0157152473669128,0.0,17.5148135387269,41.7149085611458,0.131975918323431,0.574146154749213,77.1659459459459,80.9042585028467,0.0099931943112995,0.241918074786525,0.572883725166321,0.324460566043854,,0.374145197868347,0.404016565909814,Incorrect,Incorrect,,
3356,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_9,0.0047866865492711,0.0,29.5078402904867,77.8438042456949,0.122289804650871,0.554010241378167,86.4478378378378,84.1124989413376,0.0101388014110899,0.193279732354887,0.564400434494019,0.3189876973629,,0.368070244789123,0.39812194456914,Incorrect,Incorrect,,
3357,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_6,0.0244336590518838,0.0232558139534883,18.9441525563597,39.708168028353,0.127678099922999,0.559558636074443,73.5023529411765,79.8992185911402,0.0097058168565243,0.168785461985321,0.57405149936676,0.32805460691452,,0.377253985404968,0.404747794613689,Incorrect,Incorrect,,*
3358,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_16,0.0230827856874176,0.0,14.2247076317111,34.1771077237653,0.133524796357813,0.570124724164663,75.9709090909091,80.3029732811991,0.0099783891190608,0.195153285087554,0.569899201393127,0.325101375579834,,0.374060940742493,0.401922957710907,Incorrect,Incorrect,,
3359,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_12,0.0223050041650667,0.0232558139534883,19.1348568086016,43.0321962332187,0.130779108406548,0.561981920625899,77.0802564102564,80.7332762913415,0.009954998295188,0.208588154730221,0.573205769062042,0.326448678970337,,0.375800096988678,0.404230537831986,Incorrect,Incorrect,,
3360,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_15,0.0237975323417969,0.0232558139534883,10.4966269423724,49.9671230429883,0.131806634589574,0.547280288303926,85.6036585365854,83.575946707421,0.0104171677000755,0.153114675767487,0.563178420066834,0.323319107294083,,0.371290969848633,0.397350044356806,Incorrect,Incorrect,,
3361,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_22,0.0253724707713114,0.0232558139534883,18.872787469127,38.4539085541047,0.131011120336137,0.556550003763743,74.355,80.1523526242881,0.0098319405986001,0.176558832579566,0.574128389358521,0.327320575714111,,0.376682138442993,0.404839454730544,Incorrect,Incorrect,,
3362,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_13,0.0171433775765221,0.0,17.2549433733215,39.6537871960388,0.133297483601583,0.616637975990612,73.5313333333333,80.0182949494949,0.009853561530646,0.259621525992221,0.573702216148376,0.324199646711349,,0.374100160598755,0.404547619763057,Incorrect,Incorrect,,
3363,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_5,0.0385394028628197,0.0232558139534883,15.1846884635438,28.3091112643862,0.136001715034106,0.585363112801232,80.1196,81.9273579390875,0.0102640332157974,0.202300970814469,0.568407833576202,0.325852811336517,,0.374363815784454,0.400964693468081,Incorrect,Incorrect,,
3364,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_14,0.0141176769975796,0.0,19.1922750704296,43.807678870311,0.12884598148348,0.590987721243423,72.6073913043478,79.8033461882073,0.0096955448662889,0.206973349519567,0.573029279708862,0.324752777814865,,0.374408078193664,0.40402915925609,Incorrect,Incorrect,,
3365,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_11,0.0431532871087077,0.0348837209302325,14.6583654931732,28.0302080448305,0.135439683810987,0.587227808697627,80.6757692307692,82.036276484953,0.0102758725352406,0.218533184177713,0.569354891777039,0.324218511581421,,0.373245787620544,0.401631186004499,Incorrect,Incorrect,,
3366,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_3,0.273549066929646,0.244186046511628,3.44637266189171,10.0463685949408,0.138607178233816,0.534304036025751,83.1410909090909,82.2793505644682,0.0105147684464088,0.179966021531435,0.570622503757477,0.333403795957565,,0.380847537517548,0.402590183164156,Acceptable,Acceptable,*,*
3367,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_19,0.0130798860581672,0.0,23.1347309517461,44.5970204103325,0.134775668767227,0.546649543244686,83.6931578947369,82.8718796433297,0.0104158307579408,0.144493272805928,0.565207779407501,0.324134439229965,,0.372349107265472,0.398770194812633,Incorrect,Incorrect,,
3368,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_4,0.0206502102791931,0.0,13.8937931249603,36.8843185832379,0.136064169358294,0.530101757451542,83.5691304347826,82.6077400053625,0.010452482846515,0.13573127750845,0.56625634431839,0.324759244918823,,0.373058664798736,0.399515185876827,Incorrect,Incorrect,,
3369,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_1,0.0357140379197692,0.0116279069767441,14.9843500348778,27.7824360103753,0.135172602310094,0.574233281923484,82.0654545454545,82.0580237598659,0.0103413327480048,0.195201651764826,0.570431709289551,0.325627863407135,,0.374588632583618,0.402404596327087,Incorrect,Incorrect,,
3370,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_2,0.0330793688074004,0.0116279069767441,11.9336390426982,30.5029992797708,0.134494762628337,0.585694557835751,79.7285714285714,81.8656349206349,0.010196811263021,0.229789828677379,0.569652676582336,0.324244886636734,,0.373326444625854,0.401815916986542,Incorrect,Incorrect,,
3371,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_24,0.0124208342764584,0.0,21.0072405402501,46.6073697523906,0.127106189818297,0.501414904579704,84.4976785714286,82.3953860877974,0.0102034058843918,0.108266248097454,0.574718952178955,0.325918555259705,,0.375678634643555,0.405364288290586,Incorrect,Incorrect,,
3372,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_8,0.363840310683412,0.209302325581395,3.26688604298386,5.45737968610622,0.137318308702029,0.553179735898017,80.5482978723404,81.9601445537451,0.0103285771290202,0.205649095682645,0.571590900421143,0.332326531410217,,0.380179405212402,0.403212203433506,Acceptable,Acceptable,,*
3373,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_23,0.0045050975878623,0.0,30.5243274129357,80.206549596501,0.123040381044413,0.591006519179304,86.6339130434783,84.4138173409752,0.0101723588137249,0.237084119132113,0.564062774181366,0.320965826511383,,0.36958521604538,0.397895649571074,Incorrect,Incorrect,,
3374,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_10,0.025101250246386,0.0,14.7933697243873,32.2043422590909,0.134005357818975,0.620762966036745,72.3,79.8034669312169,0.0098130795993115,0.257401995254466,0.571856260299683,0.323393523693085,,0.373086071014404,0.403243306089571,Incorrect,Incorrect,,
3375,7t17,7t17_H_L_A,2021-12-01,,3,Chai1,7t17_H_L_A_chai_model_7,0.0146680544816703,0.0,17.8239316740887,43.3814477248744,0.127462697145383,0.579230897697104,79.7280769230769,81.7684082167832,0.0099851697267225,0.208271973846233,0.572642147541046,0.326148211956024,,0.375446999073028,0.403845054196749,Incorrect,Incorrect,,
3376,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_16,0.0092972615004746,0.0,14.9437749380872,62.9305707866902,0.560516256581691,0.772237999413164,80.8787878787879,80.1268138182152,0.0705818127584397,0.259294172546785,0.732823252677918,0.691766858100891,,0.699978137016296,0.534150820702074,Incorrect,Incorrect,,
3377,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_10,0.0161893754532705,0.0,16.5956543922697,41.3914229668251,0.684500397755153,0.842219453629767,78.2857142857143,80.3178258145363,0.121513256656469,0.33966893362709,0.824819505214691,0.756022155284882,,0.769781625270844,0.613827630647225,Incorrect,Incorrect,,
3378,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_23,0.0151636672500778,0.0,21.4673294184179,41.302392524555,0.518411523944215,0.735326139556569,70.9787234042553,75.8484296528958,0.040499605294787,0.193663716041555,0.777572751045227,0.628295719623566,,0.658151125907898,0.556450807320095,Incorrect,Incorrect,,
3379,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_4,0.0100607247508482,0.0,22.4634243626786,52.2908594725216,0.552179005684461,0.779938465628824,64.8181818181818,77.3498723498723,0.0379976695105229,0.311175678322949,0.850415408611298,0.80206561088562,,0.811735570430756,0.606690086881065,Incorrect,Incorrect,,*
3380,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_5,0.0095474345038935,0.0,21.7008036784894,54.3358411546748,0.295961057533873,0.640021061421357,79.4166666666667,82.4361111111111,0.0183895715575922,0.227447772467123,0.858820796012878,0.783648192882538,,0.798682713508606,0.606691428676292,Incorrect,Incorrect,,
3381,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_14,0.0107222110272187,0.0,22.5933418905274,50.2863040092363,0.547523165090378,0.769456579238361,66.0810810810811,75.4332171611267,0.0389467517969022,0.249831270865658,0.752399027347565,0.73707926273346,,0.740143215656281,0.538363344682366,Incorrect,Incorrect,,
3382,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_9,0.0070817619432622,0.0,21.8018636258574,65.5556822750002,0.186518342962148,0.618400461450988,77.125,81.2007210401891,0.0118179372986364,0.256509873781545,0.825714409351349,0.759168386459351,,0.77247759103775,0.581545467735535,Incorrect,Incorrect,,
3383,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_22,0.0118683728383562,0.0,22.0105555116506,47.5365934758317,0.86945875160815,0.916759212213055,72.2258064516129,76.1339107925129,0.218099103065773,0.341107137228296,0.712703883647919,0.644818305969238,,0.658395421504974,0.564322449473275,Incorrect,Incorrect,,
3384,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_13,0.016235159907179,0.0,20.4871037819153,39.9189032877015,0.791154881446673,0.876208680480226,72.1311475409836,77.795100283019,0.152222584760743,0.329327803305302,0.830677688121796,0.734725773334503,,0.753916156291962,0.62714115711348,Incorrect,Incorrect,,
3385,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_12,0.0060684093463192,0.0,23.3680616535379,71.0719704706995,0.600014228188944,0.786086502624287,76.6470588235294,80.2364572495665,0.0737000321999361,0.286764037737163,0.817957520484924,0.743764579296112,,0.758603167533875,0.594680273999428,Incorrect,Incorrect,,
3386,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_11,0.0138932785649371,0.0,14.491071208964,47.4604499375555,0.69442587054378,0.835063278981435,80.9,81.2973404255319,0.143774886746928,0.327502568476742,0.818392097949982,0.755173981189728,,0.767817604541779,0.616006934589066,Incorrect,Incorrect,,
3387,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_19,0.0122425494367906,0.0,22.2312782977728,46.6029571911976,0.888027640729386,0.924522900638458,73.3934426229508,76.7483092571552,0.251729801671059,0.359678772370514,0.757926940917969,0.6484375,,0.670335388183594,0.606067799143896,Incorrect,Incorrect,,
3388,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_2,0.0089862162177388,0.0,24.3560848600029,55.1783096486898,0.170905223001763,0.602142503939888,74.4838709677419,81.0143369175627,0.0110304880664185,0.277592673130894,0.847854971885681,0.823826730251312,,0.828632378578186,0.596807626739902,Incorrect,Incorrect,,*
3389,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_6,0.0123380517925013,0.0116279069767441,18.9207030366796,60.847970850298,0.449616252280088,0.743249352320638,85.0769230769231,83.1381167512486,0.0444538425835683,0.287964358898169,0.774698197841644,0.792607665061951,,0.789025771617889,0.555624891264221,Incorrect,Incorrect,,
3390,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_0,0.0273880652882144,0.0348837209302325,18.7028981630543,41.1669232883444,0.514548948845572,0.770265081046974,69.5483870967742,79.8446085644218,0.0379852060027714,0.321306294604371,0.865932762622833,0.83163046836853,,0.838490927219391,0.617548495636815,Incorrect,Incorrect,*,*
3391,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_7,0.0281371140800078,0.0,10.7303075621356,32.1733593907494,0.464012859091269,0.722664961246707,85.40625,83.3041258169935,0.0485870204672305,0.275634751152209,0.820042192935944,0.780191242694855,,0.788161432743073,0.58860564119533,Incorrect,Incorrect,,
3392,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_3,0.0139356108528394,0.0,18.2311681312924,44.577550331554,0.652334431935286,0.817061054405071,68.1463414634146,79.0893107908352,0.0666072526060263,0.336942670443464,0.850205838680267,0.804561674594879,,0.813690507411957,0.615126262857995,Incorrect,Incorrect,,*
3393,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_8,0.0138172319537025,0.0,21.2943474776995,43.662692429193,0.411977909372658,0.686981493789672,72.9285714285714,78.9720986371361,0.0266763551481081,0.232247946757399,0.766627728939056,0.789730846881866,,0.785110223293304,0.544642316801772,Incorrect,Incorrect,,
3394,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_24,0.0138097865400175,0.0,13.5783382695119,48.8620915442136,0.78578899913726,0.887524894296925,77.6666666666667,77.7940889847432,0.195568969476917,0.336183649363612,0.716127216815949,0.556592524051666,,0.588499462604523,0.559959742614239,Incorrect,Incorrect,,
3395,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_20,0.0104767565664267,0.0,18.2438306035417,53.3947996264236,0.678347445184929,0.836120874482388,78.6,78.8234349919743,0.119401548105814,0.293178354169015,0.764263331890106,0.637472033500671,,0.662830293178558,0.570804796754818,Incorrect,Incorrect,,
3396,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_17,0.0060232438121649,0.0,24.0810759100562,70.8101803814572,0.662006144092696,0.808881053810203,76.4,79.2398561890087,0.0997518467231375,0.27091801618238,0.76507568359375,0.654943108558655,,0.676969623565674,0.565478532532566,Incorrect,Incorrect,,
3397,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_15,0.0134115518749363,0.0,13.7469782236773,49.6550746831766,0.70550230328633,0.84514252635625,79.625,79.7580128205128,0.143743076958281,0.325399912634752,0.81662529706955,0.700586795806885,,0.723794496059418,0.614760631036169,Incorrect,Incorrect,,
3398,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_1,0.006285093718423,0.0,21.4071199898263,71.4125503472814,0.310725861217209,0.638810680163579,79.8222222222222,84.1352555086732,0.01973658384207,0.247928812972502,0.864626824855804,0.82086980342865,,0.829621207714081,0.611159752551684,Incorrect,Incorrect,,*
3399,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_21,0.0133459744307284,0.0,12.4370696655168,52.3353797115749,0.825552546128136,0.891657855951239,78.3275862068966,78.3257033388068,0.244162067500086,0.334522960009271,0.762487173080444,0.633673548698425,,0.659436273574829,0.606989641406337,Incorrect,Incorrect,,
3400,7t17,7t17_H_L_A,2021-12-01,,3,Protenix,7t17_H_L_A_px_seed_1_sample_18,0.0167052375730745,0.0,19.2544374271252,39.5814815022178,0.454994994488473,0.718655566177471,70.8,76.4788185654008,0.0304121117357676,0.202270803047064,0.77653169631958,0.648839831352234,,0.674378204345703,0.552695820944436,Incorrect,Incorrect,,
3401,7t17,7t17_H_L_A,2021-12-01,,3,ESMFold,7t17_H_L_A,0.0079750019976523,0.0,28.5445754222813,57.7962749822515,0.115172835228038,0.366469986435799,37.91,62.0961180223286,0.0082439036588319,0.0306754611333133,0.355,,,,0.25097317109765,Incorrect,Incorrect,,
3402,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_001,0.0246033534958759,0.0,13.9685862986935,32.9456024911054,0.155535832530061,0.503614834295682,74.6820238095238,81.0475614200614,0.0105524254290131,0.298444104088798,0.566,0.429,0.967,0.4564,0.399365727628704,Incorrect,Incorrect,,
3403,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_001,0.023599126534987,0.0,15.3039888645714,33.2674575747689,0.187047315216832,0.603808691059033,75.8109090909091,81.9620904111105,0.0117151192319859,0.319312255187212,0.573,0.438,0.972,0.465,0.404614535769596,Incorrect,Incorrect,,
3404,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_001,0.0259738513723078,0.0,14.3027392781406,31.7084458721377,0.16962181874916,0.575335754000935,79.8970833333333,84.5133799790356,0.0114097045354164,0.267030013316799,0.585,0.456,0.975,0.4818,0.412922911360625,Incorrect,Incorrect,,
3405,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_001,0.0219248648022343,0.0,14.4770794576776,35.1815059625258,0.154475462140589,0.635083032332188,79.281,88.2640436507937,0.0108184768432731,0.402729471126959,0.63,0.513,0.975,0.5364,0.444245543052982,Incorrect,Incorrect,,*
3406,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_001,0.0170303981393241,0.0,15.507673283014,40.6855281146793,0.131753597319935,0.568412289458213,74.3648148148148,84.976481350701,0.0098522265626634,0.330144547365187,0.57,0.434,0.969,0.4612,0.401955667968799,Incorrect,Incorrect,,
3407,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_002,0.0197042423076405,0.0,14.499818019138,37.6390343020306,0.141484639689477,0.615479690886343,84.1692857142857,89.1743653863867,0.0106743423766518,0.3746080046441,0.569,0.433,0.969,0.4602,0.401502302712995,Incorrect,Incorrect,,
3408,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_002,0.0313385846678245,0.0,13.2253336206587,28.5703752128578,0.132770769179812,0.539475288295717,75.1516666666667,83.4138484848485,0.0099174651994904,0.309062923754242,0.574,0.44,0.97,0.4668,0.404775239559847,Incorrect,Incorrect,,
3409,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_002,0.0229738106828924,0.0,14.3042870607301,34.2415165461484,0.141790369956807,0.613260226137891,79.3785714285714,87.0805383022774,0.0104059271478143,0.366472373522826,0.604,0.478,0.975,0.5032,0.425921778144344,Incorrect,Incorrect,,*
3410,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_002,0.0255462649594136,0.0,14.2426185867256,32.0619793822405,0.137841302953017,0.566695338345768,82.5376,84.7925238636364,0.0104550410108581,0.300269237577762,0.588,0.459,0.976,0.4848,0.414736512303257,Incorrect,Incorrect,,
3411,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_002,0.0252470254192057,0.0,13.6880724235194,32.5402614787736,0.13462928831022,0.502670771471547,76.2093150684932,81.0125237382875,0.0100213975790337,0.300702480920353,0.564,0.426,0.967,0.4536,0.39780641927371,Incorrect,Incorrect,,
3412,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_003,0.023774316335376,0.0,13.9818601983984,33.6605310516122,0.150603223267029,0.547810590631485,71.91375,80.9928931924883,0.0102383498269815,0.306821682714227,0.576,0.442,0.972,0.4688,0.406271504948094,Incorrect,Incorrect,,
3413,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_003,0.0255911587661421,0.0,13.4188068201386,32.389573906203,0.163967269733813,0.50568708366048,77.8802325581395,81.0249794801642,0.0110484554040223,0.299074896721683,0.567,0.429,0.967,0.4566,0.400214536621207,Incorrect,Incorrect,,
3414,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_003,0.016496494520309,0.0,15.7303052114054,41.3842067126869,0.133524386405317,0.558288292808698,75.850625,84.9397916666667,0.0099724522632141,0.324335704203899,0.57,0.434,0.968,0.4612,0.401991735678964,Incorrect,Incorrect,,
3415,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_003,0.0266804865631223,0.0,14.2885909925926,31.1883899760421,0.184051941150327,0.574097039609585,79.572,84.6469707732149,0.0119506817451491,0.266742386268661,0.585,0.456,0.975,0.4818,0.413085204523545,Incorrect,Incorrect,,
3416,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_003,0.0227602250953613,0.0,14.3337447728216,34.4297487511269,0.17435202187187,0.626236719855821,78.585,86.9769965613583,0.0114809754928121,0.370135492861396,0.607,0.481,0.974,0.5062,0.428344292647844,Incorrect,Incorrect,,*
3417,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_004,0.0266454837007382,0.0,14.0487702729166,31.3043325999715,0.166390270957307,0.554165687839046,77.2306521739131,83.0088646231161,0.0110847161481918,0.313064981376879,0.567,0.43,0.966,0.4574,0.400225414844457,Incorrect,Incorrect,,
3418,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_004,0.0309712638217461,0.0,13.849965302513,28.5694577744446,0.169788901481703,0.551744644683392,82.9644186046511,80.5914666025529,0.0116685961817849,0.280677667326261,0.572,0.437,0.972,0.464,0.403900578854535,Incorrect,Incorrect,,
3419,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_004,0.0221411640485013,0.0,14.3841649168204,35.0096066758899,0.1739640217278,0.646160945781857,78.2836363636364,87.6461363636364,0.0114412605391908,0.40765901952724,0.623,0.502,0.974,0.5262,0.439532378161757,Incorrect,Incorrect,,*
3420,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_004,0.0185707730715079,0.0,15.0353638139006,38.7722406660085,0.154413746048903,0.604343682906021,78.8815,86.9882834953307,0.0107898241012106,0.357324307602928,0.567,0.43,0.967,0.4574,0.400136947230363,Incorrect,Incorrect,,
3421,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_004,0.0259103283773156,0.0,14.1619783686316,31.8116857160891,0.181767426712752,0.595872104232665,81.7420833333333,85.2722916666667,0.0120611084883868,0.315354235400926,0.584,0.455,0.975,0.4808,0.412418332546516,Incorrect,Incorrect,,
3422,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_005,0.0262614290984696,0.0,14.6761456452051,31.3580204573545,0.134620246043713,0.503779076304349,66.3779166666667,79.5680715811966,0.009551782556655,0.297966089254011,0.576,0.441,0.972,0.468,0.406065534766996,Incorrect,Incorrect,,
3423,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_005,0.0251802242208617,0.0,13.9274501771355,32.4861406220329,0.151734118207889,0.521180052912998,78.21109375,82.5271603763147,0.0106569635507129,0.302718788968306,0.566,0.429,0.967,0.4564,0.399397089065214,Incorrect,Incorrect,,
3424,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_005,0.0158779669529561,0.0,15.3103340286299,42.6937961387496,0.129406816056477,0.521001394798444,76.3303703703704,84.7989357173265,0.0098810373113304,0.313208633074778,0.567,0.428,0.968,0.4558,0.399864311193399,Incorrect,Incorrect,,
3425,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_005,0.0219928292335673,0.0,14.4852938867419,35.1088662638806,0.151022739809696,0.641485156269648,80.1866666666667,88.7349855699856,0.0107596907204179,0.417819659715841,0.632,0.515,0.975,0.5384,0.445627907216125,Incorrect,Incorrect,*,*
3426,7t7b,7t7b_H_L_A,2021-12-14,,3,AF2,7t7b_H_L_A_af2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_005,0.0251474613414161,0.0,14.5925644212103,32.2415383139195,0.162263121429231,0.57112470655725,83.1328571428572,84.896207409688,0.0113798898555814,0.297772924333675,0.583,0.454,0.974,0.4798,0.411513966956674,Incorrect,Incorrect,,
3427,7t7b,7t7b_H_L_A,2021-12-14,,3,Boltz1x,7t7b_H_L_A_boltz_model_16,0.023740641779945,0.0,12.5352919193154,34.5392881732222,0.150004252791405,0.5589475,86.6854054054054,85.3614727974728,0.0111540154178534,0.298493252892931,0.56843626499176,0.425898998975754,,0.454406452178955,0.401251590119588,Incorrect,Incorrect,,
3428,7t7b,7t7b_H_L_A,2021-12-14,,3,Boltz1x,7t7b_H_L_A_boltz_model_24,0.01705752771495,0.0,16.0575475848148,40.3345355542405,0.139583572745323,0.5335185,84.5540740740741,84.5636378349895,0.0106297938810703,0.139220540328214,0.564898431301117,0.420898020267487,,0.449698102474213,0.398617840075103,Incorrect,Incorrect,,
3429,7t7b,7t7b_H_L_A,2021-12-14,,3,Boltz1x,7t7b_H_L_A_boltz_model_2,0.0230890613631259,0.0,12.6187190260456,35.1206932160812,0.144509017467499,0.5533758,85.6390243902439,84.3648287169019,0.0108742388433654,0.28865510465164,0.574420809745789,0.432446449995041,,0.46084132194519,0.405356838475062,Incorrect,Incorrect,,
